57	wu citiao	http://baike.baidu.com/search/word?word=水城明珠啤酒
58	wu citiao	http://baike.baidu.com/search/word?word=五色帆啤酒
59	wu citiao	http://baike.baidu.com/search/word?word=黄梨果啤
60	wu citiao	http://baike.baidu.com/search/word?word=冰爽啤酒
61	wu citiao	http://baike.baidu.com/search/word?word=古德啤酒
62	wu citiao	http://baike.baidu.com/search/word?word=清爽啤酒
63	wu citiao	http://baike.baidu.com/search/word?word=大腕啤酒
64	wu citiao	http://baike.baidu.com/search/word?word=保健啤酒
65	wu citiao	http://baike.baidu.com/search/word?word=太阳啤酒
66	wu citiao	http://baike.baidu.com/search/word?word=西湖啤酒
67	wu citiao	http://baike.baidu.com/search/word?word=伽特啤酒
68	wu citiao	http://baike.baidu.com/search/word?word=三得利啤酒
69	wu citiao	http://baike.baidu.com/search/word?word=红石梁啤酒
70	wu citiao	http://baike.baidu.com/search/word?word=芝华士啤酒
71	wu citiao	http://baike.baidu.com/search/word?word=吉普啤酒
72	wu citiao	http://baike.baidu.com/search/word?word=青雪啤酒
73	wu citiao	http://baike.baidu.com/search/word?word=超爽啤酒
74	wu citiao	http://baike.baidu.com/search/word?word=七匹狼啤酒
75	wu citiao	http://baike.baidu.com/search/word?word=拿破仑啤酒
76	wu citiao	http://baike.baidu.com/search/word?word=克代尔啤酒
77	wu citiao	http://baike.baidu.com/search/word?word=希雅斯葡萄酒
78	wu citiao	http://baike.baidu.com/search/word?word=珊蒂诗葡萄酒
79	wu citiao	http://baike.baidu.com/search/word?word=艾斯卡特葡萄酒
80	wu citiao	http://baike.baidu.com/search/word?word=雅斯尔德葡萄酒
81	wu citiao	http://baike.baidu.com/search/word?word=华盛庄园
82	wu citiao	http://baike.baidu.com/search/word?word=吉洛阳光葡萄酒
83	wu citiao	http://baike.baidu.com/search/word?word=戈斯曼葡萄酒
84	wu citiao	http://baike.baidu.com/search/word?word=马祖东引高粱酒
85	wu citiao	http://baike.baidu.com/search/word?word=蛇鞭回春酒
86	wu citiao	http://baike.baidu.com/search/word?word=双蛇酒
87	wu citiao	http://baike.baidu.com/search/word?word=雪峰山蛇酒
88	wu citiao	http://baike.baidu.com/search/word?word=蛇仓酒
89	wu citiao	http://baike.baidu.com/search/word?word=蓝莓水果酒
90	wu citiao	http://baike.baidu.com/search/word?word=红提子露酒
91	wu citiao	http://baike.baidu.com/search/word?word=山楂果酒
92	http://baike.baidu.com/item/%E5%A4%A9%E9%A6%99%E5%86%B0%E6%9E%9C%E9%85%92	http://baike.baidu.com/search/word?word=天香冰果酒
93	wu citiao	http://baike.baidu.com/search/word?word=木瓜陈酒
94	wu citiao	http://baike.baidu.com/search/word?word=蜜柚果酒
95	wu citiao	http://baike.baidu.com/search/word?word=青梅果酒
96	wu citiao	http://baike.baidu.com/search/word?word=奇异果酒
97	http://baike.baidu.com/item/%E7%81%AB%E9%BE%99%E6%9E%9C%E9%85%92	http://baike.baidu.com/search/word?word=火龙果酒
98	wu citiao	http://baike.baidu.com/search/word?word=山莓果酒
99	wu citiao	http://baike.baidu.com/search/word?word=红枣果酒
100	wu citiao	http://baike.baidu.com/search/word?word=余甘果酒
101	wu citiao	http://baike.baidu.com/search/word?word=菠萝果酒
102	wu citiao	http://baike.baidu.com/search/word?word=枸杞果酒
103	http://baike.baidu.com/item/%E7%99%BE%E9%A6%99%E6%9E%9C%E9%85%92	http://baike.baidu.com/search/word?word=百香果酒
104	wu citiao	http://baike.baidu.com/search/word?word=沙果酒
105	http://baike.baidu.com/item/%E8%8D%89%E8%8E%93%E6%9E%9C%E9%85%92	http://baike.baidu.com/search/word?word=草莓果酒
106	wu citiao	http://baike.baidu.com/search/word?word=仙人掌果酒
107	wu citiao	http://baike.baidu.com/search/word?word=树莓果酒
108	wu citiao	http://baike.baidu.com/search/word?word=幸运袋鼠鸡尾酒
109	wu citiao	http://baike.baidu.com/search/word?word=紫葡萄味鸡尾酒
110	wu citiao	http://baike.baidu.com/search/word?word=TYQ鸡尾酒
111	wu citiao	http://baike.baidu.com/search/word?word=YRO鸡尾酒
112	wu citiao	http://baike.baidu.com/search/word?word=柠檬味鸡尾酒
113	wu citiao	http://baike.baidu.com/search/word?word=锐澳鸡尾酒
114	wu citiao	http://baike.baidu.com/search/word?word=水蜜桃味鸡尾酒
115	wu citiao	http://baike.baidu.com/search/word?word=郎锐鸡尾酒
116	wu citiao	http://baike.baidu.com/search/word?word=香橙味鸡尾酒
117	wu citiao	http://baike.baidu.com/search/word?word=欧诗曼鸡尾酒
118	wu citiao	http://baike.baidu.com/search/word?word=青柠味鸡尾酒
119	wu citiao	http://baike.baidu.com/search/word?word=焦糖味鸡尾酒
120	wu citiao	http://baike.baidu.com/search/word?word=蓝莓味鸡尾酒
121	wu citiao	http://baike.baidu.com/search/word?word=玉山茅台酒
122	wu citiao	http://baike.baidu.com/search/word?word=八八坑道42度
123	wu citiao	http://baike.baidu.com/search/word?word=八八坑道45度
124	wu citiao	http://baike.baidu.com/search/word?word=八八坑道53度
125	wu citiao	http://baike.baidu.com/search/word?word=八八坑道58度
126	wu citiao	http://baike.baidu.com/search/word?word=黑金刚酒
127	wu citiao	http://baike.baidu.com/search/word?word=南国香邑葡萄酒
128	wu citiao	http://baike.baidu.com/search/word?word=柳河山庄
129	wu citiao	http://baike.baidu.com/search/word?word=玉泉庄园
130	wu citiao	http://baike.baidu.com/search/word?word=金塔庄园
131	wu citiao	http://baike.baidu.com/search/word?word=信天翁酒庄
132	wu citiao	http://baike.baidu.com/search/word?word=紫天使葡萄酒
133	wu citiao	http://baike.baidu.com/search/word?word=马天庄园
134	wu citiao	http://baike.baidu.com/search/word?word=玛丽天使葡萄酒
135	wu citiao	http://baike.baidu.com/search/word?word=西塘老酒
136	wu citiao	http://baike.baidu.com/search/word?word=禾城老酒
137	wu citiao	http://baike.baidu.com/search/word?word=虫草黄酒
138	wu citiao	http://baike.baidu.com/search/word?word=古越雕王
139	wu citiao	http://baike.baidu.com/search/word?word=阚氏金酒
140	http://baike.baidu.com/item/%E6%A2%81%E7%A5%9D%E9%BB%84%E9%85%92	http://baike.baidu.com/search/word?word=梁祝黄酒
141	wu citiao	http://baike.baidu.com/search/word?word=老顺泰雕
142	wu citiao	http://baike.baidu.com/search/word?word=善元泰雕
143	wu citiao	http://baike.baidu.com/search/word?word=咸亨通宝
144	wu citiao	http://baike.baidu.com/search/word?word=七斤嫂花雕王
145	wu citiao	http://baike.baidu.com/search/word?word=老娘舅黄酒
146	wu citiao	http://baike.baidu.com/search/word?word=同里红黄酒
147	wu citiao	http://baike.baidu.com/search/word?word=阿德哥黄酒
148	wu citiao	http://baike.baidu.com/search/word?word=昌邑黄酒
149	wu citiao	http://baike.baidu.com/search/word?word=杭州黄酒
150	http://baike.baidu.com/view/2989757.htm?fromtitle=%E5%AE%A2%E5%AE%B6%E5%A8%98%E9%85%92&fromid=2913183&type=syn	http://baike.baidu.com/search/word?word=客家娘酒
151	wu citiao	http://baike.baidu.com/search/word?word=侬好黄酒
152	wu citiao	http://baike.baidu.com/search/word?word=师爷花雕酒
153	wu citiao	http://baike.baidu.com/search/word?word=太师爷酒
154	wu citiao	http://baike.baidu.com/search/word?word=鹿筋酒
155	wu citiao	http://baike.baidu.com/search/word?word=鹿尾酒
156	wu citiao	http://baike.baidu.com/search/word?word=海马鹿鞭酒
157	wu citiao	http://baike.baidu.com/search/word?word=龟蛇蛤蚧酒
158	wu citiao	http://baike.baidu.com/search/word?word=蛹虫草酒
159	wu citiao	http://baike.baidu.com/search/word?word=虫草牛鞭酒
160	wu citiao	http://baike.baidu.com/search/word?word=参茸三鞭酒
161	wu citiao	http://baike.baidu.com/search/word?word=仲景堂三鞭酒
162	wu citiao	http://baike.baidu.com/search/word?word=沙河王
163	wu citiao	http://baike.baidu.com/search/word?word=华皖
164	wu citiao	http://baike.baidu.com/search/word?word=金福地
165	wu citiao	http://baike.baidu.com/search/word?word=金井坊
166	wu citiao	http://baike.baidu.com/search/word?word=金黄山
167	wu citiao	http://baike.baidu.com/search/word?word=江南醇
168	wu citiao	http://baike.baidu.com/search/word?word=天下酒
169	wu citiao	http://baike.baidu.com/search/word?word=双轮王
170	wu citiao	http://baike.baidu.com/search/word?word=皖酒王
171	wu citiao	http://baike.baidu.com/search/word?word=金坛盛世
172	wu citiao	http://baike.baidu.com/search/word?word=全丰老酒坊
173	wu citiao	http://baike.baidu.com/search/word?word=龙韵贡酒
174	wu citiao	http://baike.baidu.com/search/word?word=古井酒
175	wu citiao	http://baike.baidu.com/search/word?word=迎驾贡酒银星
176	wu citiao	http://baike.baidu.com/search/word?word=迎驾贡酒金星
177	wu citiao	http://baike.baidu.com/search/word?word=难得糊涂家和酒
178	wu citiao	http://baike.baidu.com/search/word?word=难得糊涂礼和酒
179	wu citiao	http://baike.baidu.com/search/word?word=难得糊涂人和酒
180	wu citiao	http://baike.baidu.com/search/word?word=难得糊涂天和酒
181	wu citiao	http://baike.baidu.com/search/word?word=青花种子窖
182	wu citiao	http://baike.baidu.com/search/word?word=祥和酒
183	wu citiao	http://baike.baidu.com/search/word?word=五岭老窖
184	wu citiao	http://baike.baidu.com/search/word?word=四川老窖
185	wu citiao	http://baike.baidu.com/search/word?word=贵和酒
186	wu citiao	http://baike.baidu.com/search/word?word=国花郎
187	wu citiao	http://baike.baidu.com/search/word?word=诗仙阁
188	wu citiao	http://baike.baidu.com/search/word?word=东圣酒
189	wu citiao	http://baike.baidu.com/search/word?word=喜庆郎
190	http://baike.baidu.com/item/%E5%B0%8F%E8%B4%A2%E7%A5%9E	http://baike.baidu.com/search/word?word=小财神
191	wu citiao	http://baike.baidu.com/search/word?word=国宝郎
192	wu citiao	http://baike.baidu.com/search/word?word=丰谷壹号
193	wu citiao	http://baike.baidu.com/search/word?word=丰谷纯酿
194	wu citiao	http://baike.baidu.com/search/word?word=丰谷93珍藏
195	wu citiao	http://baike.baidu.com/search/word?word=丰谷99特酿
196	wu citiao	http://baike.baidu.com/search/word?word=丰谷V3
197	wu citiao	http://baike.baidu.com/search/word?word=丰谷V6
198	wu citiao	http://baike.baidu.com/search/word?word=丰谷V9尊享酒
199	wu citiao	http://baike.baidu.com/search/word?word=古秦洋酒
200	http://baike.baidu.com/view/1989.htm?fromtitle=%E8%BD%A9%E8%BE%95&fromid=93398&type=syn	http://baike.baidu.com/search/word?word=轩辕
201	wu citiao	http://baike.baidu.com/search/word?word=轩辕45度
202	wu citiao	http://baike.baidu.com/search/word?word=黄帝赐福
203	wu citiao	http://baike.baidu.com/search/word?word=秦洋老窖
204	wu citiao	http://baike.baidu.com/search/word?word=长安牡丹酒
205	wu citiao	http://baike.baidu.com/search/word?word=洞藏太白酒
206	wu citiao	http://baike.baidu.com/search/word?word=迎宾太白酒
207	wu citiao	http://baike.baidu.com/search/word?word=和雅太白酒
208	wu citiao	http://baike.baidu.com/search/word?word=钻石太白酒
209	wu citiao	http://baike.baidu.com/search/word?word=五谷粮太白酒
210	wu citiao	http://baike.baidu.com/search/word?word=西京太白
211	wu citiao	http://baike.baidu.com/search/word?word=鼎盛李白
212	wu citiao	http://baike.baidu.com/search/word?word=小钻石太白酒
213	wu citiao	http://baike.baidu.com/search/word?word=天子坊1893
214	wu citiao	http://baike.baidu.com/search/word?word=浏阳河红色经典
215	wu citiao	http://baike.baidu.com/search/word?word=浏阳河蓝色经典
216	http://baike.baidu.com/view/3032629.htm	http://baike.baidu.com/search/word?word=浏阳河老酒
217	wu citiao	http://baike.baidu.com/search/word?word=93年武陵酒
218	wu citiao	http://baike.baidu.com/search/word?word=贡京粮液
219	wu citiao	http://baike.baidu.com/search/word?word=宝丰国色清香
220	wu citiao	http://baike.baidu.com/search/word?word=度之度
221	wu citiao	http://baike.baidu.com/search/word?word=仰韶彩陶坊
222	wu citiao	http://baike.baidu.com/search/word?word=彩陶坊人和
223	wu citiao	http://baike.baidu.com/search/word?word=彩陶坊天时
224	wu citiao	http://baike.baidu.com/search/word?word=彩陶坊地利
225	http://baike.baidu.com/view/221327.htm	http://baike.baidu.com/search/word?word=石花
226	wu citiao	http://baike.baidu.com/search/word?word=广济天下
227	wu citiao	http://baike.baidu.com/search/word?word=银枝江
228	wu citiao	http://baike.baidu.com/search/word?word=石花七品
229	wu citiao	http://baike.baidu.com/search/word?word=石花三品
230	wu citiao	http://baike.baidu.com/search/word?word=石花二品
231	wu citiao	http://baike.baidu.com/search/word?word=石花一品
232	wu citiao	http://baike.baidu.com/search/word?word=梨花春酒
233	wu citiao	http://baike.baidu.com/search/word?word=金江津
234	http://baike.baidu.com/view/1353098.htm	http://baike.baidu.com/search/word?word=诗仙太白
235	wu citiao	http://baike.baidu.com/search/word?word=渝州老窖
236	wu citiao	http://baike.baidu.com/search/word?word=玉林泉
237	wu citiao	http://baike.baidu.com/search/word?word=诗仙太白盛世唐朝
238	wu citiao	http://baike.baidu.com/search/word?word=国宝酒之魂
239	wu citiao	http://baike.baidu.com/search/word?word=国宝台兴酒
240	wu citiao	http://baike.baidu.com/search/word?word=盛世国宝
241	wu citiao	http://baike.baidu.com/search/word?word=国宝熊猫酒
242	wu citiao	http://baike.baidu.com/search/word?word=国宝玉液
243	wu citiao	http://baike.baidu.com/search/word?word=国宝原浆
244	wu citiao	http://baike.baidu.com/search/word?word=酒中酒
245	wu citiao	http://baike.baidu.com/search/word?word=亮剑酒
246	wu citiao	http://baike.baidu.com/search/word?word=黔国酒
247	wu citiao	http://baike.baidu.com/search/word?word=古坛酒
248	wu citiao	http://baike.baidu.com/search/word?word=金坛酒
249	wu citiao	http://baike.baidu.com/search/word?word=贵州原浆酒
250	http://baike.baidu.com/view/3534760.htm	http://baike.baidu.com/search/word?word=金力来酒
251	wu citiao	http://baike.baidu.com/search/word?word=华将酒
252	wu citiao	http://baike.baidu.com/search/word?word=百年荣禄
253	wu citiao	http://baike.baidu.com/search/word?word=仁乡窖藏
254	http://baike.baidu.com/view/281600.htm	http://baike.baidu.com/search/word?word=安酒
255	wu citiao	http://baike.baidu.com/search/word?word=一道泓
256	http://baike.baidu.com/item/%E5%8D%83%E5%90%9B%E9%86%89	http://baike.baidu.com/search/word?word=千君醉
257	wu citiao	http://baike.baidu.com/search/word?word=酱领酒
258	wu citiao	http://baike.baidu.com/search/word?word=和为贵酒
259	wu citiao	http://baike.baidu.com/search/word?word=天和酒
260	wu citiao	http://baike.baidu.com/search/word?word=老贵州
261	wu citiao	http://baike.baidu.com/search/word?word=乌蒙人家
262	wu citiao	http://baike.baidu.com/search/word?word=86年贵州老窖酒
263	wu citiao	http://baike.baidu.com/search/word?word=亮剑军酒
264	wu citiao	http://baike.baidu.com/search/word?word=80年黔台酒
265	wu citiao	http://baike.baidu.com/search/word?word=古坛庆典酒
266	wu citiao	http://baike.baidu.com/search/word?word=哥俩好酒
267	wu citiao	http://baike.baidu.com/search/word?word=梦乡缘酒
268	wu citiao	http://baike.baidu.com/search/word?word=牡丹酒
269	wu citiao	http://baike.baidu.com/search/word?word=酒行天下
270	wu citiao	http://baike.baidu.com/search/word?word=塞北老窖
271	wu citiao	http://baike.baidu.com/search/word?word=蒙尊老窖
272	wu citiao	http://baike.baidu.com/search/word?word=蒙尊奶酒
273	wu citiao	http://baike.baidu.com/search/word?word=皮囊奶酒
274	wu citiao	http://baike.baidu.com/search/word?word=龙驹奶酒
275	wu citiao	http://baike.baidu.com/search/word?word=奶酒王
276	wu citiao	http://baike.baidu.com/search/word?word=蒙古奶酒
277	wu citiao	http://baike.baidu.com/search/word?word=蒙古马奶酒
278	wu citiao	http://baike.baidu.com/search/word?word=哈达奶酒
279	wu citiao	http://baike.baidu.com/search/word?word=香琼奶酒
280	wu citiao	http://baike.baidu.com/search/word?word=草原王奶酒
281	wu citiao	http://baike.baidu.com/search/word?word=皮囊马奶酒
282	wu citiao	http://baike.baidu.com/search/word?word=百年怀庄
283	wu citiao	http://baike.baidu.com/search/word?word=河套金马酒
284	wu citiao	http://baike.baidu.com/search/word?word=五星河套王
285	wu citiao	http://baike.baidu.com/search/word?word=古贝春酒
286	wu citiao	http://baike.baidu.com/search/word?word=老乡酒
287	wu citiao	http://baike.baidu.com/search/word?word=百年御泉老酒坊
288	wu citiao	http://baike.baidu.com/search/word?word=枣花香酒
289	wu citiao	http://baike.baidu.com/search/word?word=沂蒙山酒
290	wu citiao	http://baike.baidu.com/search/word?word=董公酒
291	wu citiao	http://baike.baidu.com/search/word?word=三结义酒
292	wu citiao	http://baike.baidu.com/search/word?word=刘罗锅酒
293	wu citiao	http://baike.baidu.com/search/word?word=密州春
294	wu citiao	http://baike.baidu.com/search/word?word=尧王醇
295	wu citiao	http://baike.baidu.com/search/word?word=渤海之心酒
296	wu citiao	http://baike.baidu.com/search/word?word=二郎春酒
297	wu citiao	http://baike.baidu.com/search/word?word=百河泉
298	wu citiao	http://baike.baidu.com/search/word?word=琅琊台原酒
299	wu citiao	http://baike.baidu.com/search/word?word=小琅高
300	wu citiao	http://baike.baidu.com/search/word?word=景阳冈富贵酒
301	wu citiao	http://baike.baidu.com/search/word?word=英雄虎
302	wu citiao	http://baike.baidu.com/search/word?word=喜临门酒
303	wu citiao	http://baike.baidu.com/search/word?word=泰山雄风
304	wu citiao	http://baike.baidu.com/search/word?word=泰山御酿
305	wu citiao	http://baike.baidu.com/search/word?word=泰山元尊
306	wu citiao	http://baike.baidu.com/search/word?word=泰山珍坊
307	wu citiao	http://baike.baidu.com/search/word?word=金泰山酒
308	wu citiao	http://baike.baidu.com/search/word?word=银泰山酒
309	wu citiao	http://baike.baidu.com/search/word?word=古贝春百年老窖
310	wu citiao	http://baike.baidu.com/search/word?word=泰和乌鸡酒
311	wu citiao	http://baike.baidu.com/search/word?word=芦台春
312	wu citiao	http://baike.baidu.com/search/word?word=老龙口酒
313	wu citiao	http://baike.baidu.com/search/word?word=山雁王白酒
314	wu citiao	http://baike.baidu.com/search/word?word=限量版四特酒
315	wu citiao	http://baike.baidu.com/search/word?word=咸州老窖玫瑰液
316	wu citiao	http://baike.baidu.com/search/word?word=开原玫瑰酒
317	wu citiao	http://baike.baidu.com/search/word?word=开原玫瑰液
318	wu citiao	http://baike.baidu.com/search/word?word=青稞双喜酒
319	wu citiao	http://baike.baidu.com/search/word?word=神仙不落地青稞酒
320	wu citiao	http://baike.baidu.com/search/word?word=京王子酒
321	wu citiao	http://baike.baidu.com/search/word?word=京都百年香
322	wu citiao	http://baike.baidu.com/search/word?word=爆炸二锅头
323	wu citiao	http://baike.baidu.com/search/word?word=永定河二锅头
324	wu citiao	http://baike.baidu.com/search/word?word=喜缘酒
325	wu citiao	http://baike.baidu.com/search/word?word=京爷二锅头
326	wu citiao	http://baike.baidu.com/search/word?word=福成二锅头
327	wu citiao	http://baike.baidu.com/search/word?word=天品醉手工坊
328	wu citiao	http://baike.baidu.com/search/word?word=龙凤酒
329	wu citiao	http://baike.baidu.com/search/word?word=白牛二
330	wu citiao	http://baike.baidu.com/search/word?word=牛二陈酿
331	wu citiao	http://baike.baidu.com/search/word?word=红双喜酒
332	wu citiao	http://baike.baidu.com/search/word?word=百年红星二锅头
333	wu citiao	http://baike.baidu.com/search/word?word=珍品红星二锅头
334	wu citiao	http://baike.baidu.com/search/word?word=红星青花瓷
335	wu citiao	http://baike.baidu.com/search/word?word=52度红星二锅头
336	wu citiao	http://baike.baidu.com/search/word?word=金牌红星二锅头
337	wu citiao	http://baike.baidu.com/search/word?word=伊力特酒
338	wu citiao	http://baike.baidu.com/search/word?word=伊力柔雅
339	http://baike.baidu.com/item/%E4%BC%8A%E5%8A%9B%E7%8E%8B	http://baike.baidu.com/search/word?word=伊力王
340	wu citiao	http://baike.baidu.com/search/word?word=伊力老窖
341	wu citiao	http://baike.baidu.com/search/word?word=伊力老酒
342	wu citiao	http://baike.baidu.com/search/word?word=伊力老朋友
343	wu citiao	http://baike.baidu.com/search/word?word=伊力陈坛窖
344	wu citiao	http://baike.baidu.com/search/word?word=伊力典藏
345	wu citiao	http://baike.baidu.com/search/word?word=伊力封坛18年
346	wu citiao	http://baike.baidu.com/search/word?word=伊力贵宾
347	wu citiao	http://baike.baidu.com/search/word?word=伊力窖
348	wu citiao	http://baike.baidu.com/search/word?word=伊力特1988
349	wu citiao	http://baike.baidu.com/search/word?word=白粮液
350	wu citiao	http://baike.baidu.com/search/word?word=古城原酒
351	wu citiao	http://baike.baidu.com/search/word?word=古城老窖
352	wu citiao	http://baike.baidu.com/search/word?word=伊力珍酒
353	wu citiao	http://baike.baidu.com/search/word?word=伊力酒
354	wu citiao	http://baike.baidu.com/search/word?word=金伊力
355	wu citiao	http://baike.baidu.com/search/word?word=北方佳宾
356	wu citiao	http://baike.baidu.com/search/word?word=龙江龙
357	wu citiao	http://baike.baidu.com/search/word?word=十里八村酒
358	wu citiao	http://baike.baidu.com/search/word?word=乡里乡村酒
359	wu citiao	http://baike.baidu.com/search/word?word=大荒魂
360	wu citiao	http://baike.baidu.com/search/word?word=荣华富贵酒
361	wu citiao	http://baike.baidu.com/search/word?word=玉泉方瓶
362	wu citiao	http://baike.baidu.com/search/word?word=完达山酒
363	wu citiao	http://baike.baidu.com/search/word?word=御花园酒
364	wu citiao	http://baike.baidu.com/search/word?word=小粮屯
365	wu citiao	http://baike.baidu.com/search/word?word=关东老窖
366	wu citiao	http://baike.baidu.com/search/word?word=烧刀子酒
367	wu citiao	http://baike.baidu.com/search/word?word=缸子酒
368	http://baike.baidu.com/view/185348.htm?fromtitle=%E6%A1%82%E6%9E%97%E4%B8%89%E8%8A%B1%E9%85%92&fromid=601299&type=syn	http://baike.baidu.com/search/word?word=桂林三花酒
369	wu citiao	http://baike.baidu.com/search/word?word=郑成功老白干
370	wu citiao	http://baike.baidu.com/search/word?word=泥窖酒
371	wu citiao	http://baike.baidu.com/search/word?word=泥池双喜酒
372	wu citiao	http://baike.baidu.com/search/word?word=老泥窖精品盒酒
373	wu citiao	http://baike.baidu.com/search/word?word=老泥窖裸瓶酒
374	wu citiao	http://baike.baidu.com/search/word?word=古国国窖
375	wu citiao	http://baike.baidu.com/search/word?word=郑成功小酒迷
376	wu citiao	http://baike.baidu.com/search/word?word=郑成功纪念酒
377	wu citiao	http://baike.baidu.com/search/word?word=郑成功窖酒
378	wu citiao	http://baike.baidu.com/search/word?word=一线天老窖
379	wu citiao	http://baike.baidu.com/search/word?word=茅人河酒
380	wu citiao	http://baike.baidu.com/search/word?word=小酒人生
381	wu citiao	http://baike.baidu.com/search/word?word=五湖液
382	wu citiao	http://baike.baidu.com/search/word?word=两湖春
383	wu citiao	http://baike.baidu.com/search/word?word=国将酒
384	wu citiao	http://baike.baidu.com/search/word?word=百年尖庄纪念酒
385	wu citiao	http://baike.baidu.com/search/word?word=现代人酒
386	wu citiao	http://baike.baidu.com/search/word?word=国宴酒
387	wu citiao	http://baike.baidu.com/search/word?word=五粮液君临天下
388	wu citiao	http://baike.baidu.com/search/word?word=东方娇子酒
389	wu citiao	http://baike.baidu.com/search/word?word=五粮情酒
390	wu citiao	http://baike.baidu.com/search/word?word=龙人龙酒
391	wu citiao	http://baike.baidu.com/search/word?word=华表酒
392	wu citiao	http://baike.baidu.com/search/word?word=金乔禧酒
393	wu citiao	http://baike.baidu.com/search/word?word=春夏秋冬酒
394	wu citiao	http://baike.baidu.com/search/word?word=元曲酒
395	http://baike.baidu.com/item/%E7%99%BE%E5%B9%B4%E8%80%81%E5%BA%97	http://baike.baidu.com/search/word?word=百年老店
396	wu citiao	http://baike.baidu.com/search/word?word=友酒陈酿
397	wu citiao	http://baike.baidu.com/search/word?word=五粮源
398	wu citiao	http://baike.baidu.com/search/word?word=红秀天香酒
